"group","condition","HR_RR","HR_DET","HR_NRLINE","HR_maxL","HR_L","HR_ENTR","HR_LAM","HR_TT","resp_RR","resp_DET","resp_NRLINE","resp_maxL","resp_L","resp_ENTR","resp_LAM","resp_TT","pair","HREmbed","HRDelay","HRRadius","respDelay","respEmbed","respRadius","study","trial"
"9_2_8_1","Conversation",2.01994603539005,94.4102774361077,12800,88,8.0953125,2.52696298088329,95.8370917042504,8.47932285368803,4.36352475016681,76.6355517351316,62385,42,3.04393684379258,1.37095959258284,89.6767840639894,3.6885779260661,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_1_8_1","Conversation",5.16055676930838,98.2835357807719,16255,217,16.9541064287911,3.29579840721053,99.17511287366,25.597293814433,3.48432534340232,71.5572312295314,48809,29,2.90081747218751,1.28734659765551,87.4929244329438,3.71256701694188,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_8_2","Conversation",1.01563228976356,91.3019842348464,6870,82,7.33406113537118,2.44866034300715,94.9986409350367,8.30166270783848,3.82931694269575,75.3673173760088,54243,26,3.02140368342459,1.37101097522926,88.4578418523373,3.58024829229252,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_9_2","Conversation",2.42354875559509,94.1838478186582,15618,170,7.94122166730695,2.52145483812323,96.0716862209059,8.70455483693409,4.25865899682127,82.298747911808,60510,37,3.28917534291853,1.53018313468771,90.5816338344994,3.85192544399508,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_9_1","Conversation",4.58303495626533,97.545598380866,17547,214,13.8433920328261,3.07245491777703,98.5796435656287,17.3905497308019,3.32678898245704,75.3422119649795,48255,29,2.94964252409077,1.3292475525465,91.4518468330175,3.98480060889822,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_9_1","Conversation",4.92654816979141,97.5527388330401,16472,178,15.8533268576979,3.24348245987573,98.9472779776381,18.8237509771871,3.51847054839594,78.1674949825578,51306,20,3.04410790160995,1.39846730863168,86.5472490403047,3.41943010816476,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_9_2","Conversation",2.24587521884819,93.9712040383181,14843,94,7.72579667183184,2.46574623976002,98.0857323139202,11.4354638387313,3.79702075602309,77.9344312474202,54800,25,3.06647810218978,1.40856045294629,92.1130131109679,4.06173950387533,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_9_2","Conversation",1.33691330602528,92.2166239916302,10734,80,6.24073038941681,2.24700730093451,95.1199030863688,7.84658187599364,4.1413960158762,83.9656939241507,58794,31,3.35864203830323,1.57608240580071,90.2358649017549,3.80046204265836,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_9_1","Conversation",1.03653938917774,93.4287388363133,5752,74,9.1481223922114,2.72676286138975,94.6787166421051,10.7270166968417,3.46750808153079,77.3540061652845,49002,36,3.1083833312926,1.42330880258119,91.2462101783057,3.94935595902756,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_9_1","Conversation",3.34312985535637,97.0019432868523,15908,117,11.0765023887352,2.8253880561177,98.9947756962527,21.2987089896956,3.51191974063028,80.1154283937803,51220,28,3.11938695821945,1.44830396973997,86.8375528378236,3.43374640626549,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_9_2","Conversation",0.362874365448368,85.0737941877568,3110,73,5.3935691318328,2.06939422787824,90.0035502358371,6.4979860856829,3.67639432270371,78.2139281796801,51865,45,3.14832738841222,1.44259785184628,91.6578451988063,3.9514929996283,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_9_2","Conversation",0.768372711744655,91.0682634730539,6201,76,6.13143041444928,2.24488105164849,94.9892215568862,7.95387083834737,4.20494941702213,82.8683423651303,61416,40,3.22192913898658,1.50496142674991,89.369979814562,3.6521597754655,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_9_1","Conversation",2.48155859481471,97.2670706111824,7747,117,16.9293920227185,3.33603957840131,98.1021529698822,28.8690528153645,3.58269311807708,71.9572376505284,49577,23,2.95292171773201,1.33169541910948,86.9992627181126,4.04617670590925,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_9_1","Conversation",2.3814400905778,96.3847693532308,12826,120,9.72392016217059,2.696619460455,98.8832816835012,16.9159175039662,3.48797055094935,78.4435884102165,51406,33,3.02248764735634,1.38126962841672,85.8222556558002,3.32972263574395,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_9_2","Conversation",0.680695403990127,87.2465257124317,5173,47,6.2379663638121,2.2799917234927,94.3546206672795,12.741146403797,4.54210470057438,77.6634927035033,64247,38,3.11795103273305,1.43834185472493,88.7633174635175,4.177977700323,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_1_9_2","Conversation",1.59906183072206,93.3395483737311,12310,106,6.58805848903331,2.32881923789498,95.679395990148,7.50221099178775,4.55235354498195,80.9379762798146,63824,48,3.27832790172976,1.5272854328918,90.1568193598799,3.75855507176262,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_2_9_1","Conversation",2.77902465804654,95.5576158940397,12937,144,11.15343588158,2.88526683856682,96.9105960264901,13.4178433889602,3.45954849790154,76.9878395781265,50244,24,3.0102698829711,1.37503281321994,93.3451085988282,5.22042245502164,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_1_9_1","Conversation",3.52047211764071,97.0599152059471,15782,169,11.7642250665315,2.94120503108982,98.7641606591143,17.0986514616707,3.58942002282569,75.984634404804,50409,26,3.07248705588288,1.40997149590065,86.4864201891754,3.43110998657039,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_2_9_2","Conversation",1.68732807085445,92.1467681769595,12274,123,6.88300472543588,2.34344722670791,96.3187975829498,9.94224273812204,4.17959145147762,81.3925661270887,60289,45,3.20426611819735,1.48559040490085,94.4869515391032,5.28767801565595,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_1_9_2","Conversation",2.01994603539005,94.4102774361077,12800,88,8.0953125,2.52696298088329,95.8370917042504,8.47932285368803,4.36352475016681,76.6355517351316,62385,42,3.04393684379258,1.37095959258284,89.6767840639894,3.6885779260661,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_2_9_1","Conversation",3.02210649700997,97.5250901295917,8940,178,17.9131991051454,3.25512354786818,98.5554905972912,31.3818111305022,3.35103753700898,72.8316561128774,47238,33,2.93397264913841,1.31435877013071,87.9387267137865,3.73067148207598,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_1_9_1","Conversation",5.16055676930838,98.2835357807719,16255,217,16.9541064287911,3.29579840721053,98.9925178850365,20.1113606723663,3.48432534340232,71.5572312295314,48809,29,2.90081747218751,1.28734659765551,85.7846803865281,3.3497858735766,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_2_9_2","Conversation",1.01563228976356,91.3019842348464,6870,82,7.33406113537118,2.44866034300715,96.1819334964211,16.6388714733542,3.82931694269575,75.3673173760088,54243,26,3.02140368342459,1.37101097522926,88.6983513830448,3.86771340913193,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_4_2","Synchronous",3.41903385950751,95.2284512278642,11331,108,8.58997440649546,2.52645159096353,97.9953037863223,9.4957337883959,4.36430334420884,85.4385483335019,31265,33,3.78301615224692,1.79581877752526,89.0084805755811,4.34953581135938,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_4_1","Synchronous",1.02614502176159,90.7810666318946,6199,74,4.49233747378609,1.83400379549921,97.134567740253,9.06510495892912,3.63043555705761,86.5174198478586,26207,39,3.80165604609455,1.79923080275539,91.217999930529,4.18915254237288,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_4_1","Synchronous",1.80144046997415,93.1257311570386,9198,110,5.45238095238095,2.00636774493933,95.2556032161625,5.74317062248097,5.63938207310872,94.5879616947769,29847,100,5.66884443997722,2.36064652947089,97.1768625719062,9.30362877328195,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_4_2","Synchronous",1.74249968472367,94.4040237277073,6866,163,7.16224876201573,2.31688857866291,97.2164097444856,9.61842355175689,3.89371117740729,81.0609924943525,27794,33,3.6020723897244,1.70931929138776,91.861190054005,4.39203313719418,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_4_2","Synchronous",7.79252709787549,97.4698758977133,24468,93,9.27983488638221,2.40324956406098,98.2185247667985,10.0803154462948,3.98910957606351,82.8068567093169,27204,37,3.85156594618438,1.82437873052503,91.2331170524685,4.4831067961165,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_4_1","Synchronous",1.47716579788663,90.6564913154736,7628,69,5.24816465652858,2.03193999548722,95.5501709730746,12.138665132336,7.72061825476417,94.7834786337002,39175,60,5.92520740268028,2.44079089580314,96.6998101227057,6.74239102582353,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_4_1","Synchronous",2.49163639623595,93.8995247429047,14434,74,4.84564223361508,2.00402156265416,95.3870526004887,5.09684361549498,4.16553040847602,87.6393524510138,28597,43,4.04927090254222,1.8910608965449,97.0256340394614,7.85629366343915,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_4_2","Synchronous",4.19660398047662,94.4434259296162,14575,109,8.12926243567753,2.42702868766674,96.9263879478698,13.8843343229048,3.76867811426433,82.5474105118746,26716,27,3.69359185506812,1.76167437440864,93.1287173438402,5.59572756974114,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_4_2","Synchronous",0.224623934708864,82.3082650781832,1379,29,4.00797679477883,1.81279746570831,95.7259865971705,5.32119205298013,3.9705721476399,84.7306363888999,26887,32,3.96898129207424,1.8600973718839,91.0611774981142,4.32226577221678,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_4_1","Synchronous",4.90947973216397,95.0029298338852,25284,111,5.51463376048094,2.06831225052214,99.2586838913645,23.9130006565988,3.68440847791004,83.2965396857994,22782,36,4.27297866736898,1.96500001765139,87.6878187356676,4.96266343825666,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_4_1","Synchronous",0.118149179060567,71.5741789354473,764,21,3.30890052356021,1.43198507133356,83.6636466591167,3.86780104712042,4.49617760117479,92.1902718469748,26549,52,4.95231458812008,2.18677598060479,96.653975332534,7.94587272308047,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_4_2","Synchronous",13.9321364763513,97.6369350745391,41289,167,9.84889437864806,2.42434363084049,99.5334855567801,36.0603688239388,3.71710118756189,78.1883719944023,24904,31,3.70173466109862,1.75692246295072,89.4202960010178,5.07001683096898,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_1_4_2","Synchronous",3.75043360949422,95.4904251808379,12387,167,8.64301283603778,2.50540317974629,98.1117939295557,9.70531145226751,3.29679337167134,75.9526837711455,25316,27,3.13738347290251,1.46190714206047,88.912051868073,4.12886895510458,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_2_4_1","Synchronous",1.06678807174987,92.0729986516572,5518,87,5.32131206959043,1.96498679641105,96.7608416167571,13.0532994923858,6.10458325307278,93.3116430397397,33928,51,5.32551285074275,2.30221820491214,95.828233532161,6.27369239611861,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_1_4_1","Synchronous",1.92567774376547,93.2826098285476,10250,100,5.2390243902439,1.97871830446445,95.3792971667796,5.55682623216274,4.00887652780094,86.1167033658383,29538,30,3.70729230144221,1.77073631446301,96.5382195659012,8.16155840702081,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_2_4_2","Synchronous",2.47404113344267,95.158193618172,8447,172,8.33183378714336,2.48387050726436,97.7866414277988,14.0870666147254,4.14708755876885,81.7711184090494,31218,33,3.44560830290217,1.6425864437246,92.6762148026516,5.12205369522289,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_1_4_2","Synchronous",5.74739558332143,96.8599947618078,17094,169,9.73557973557974,2.56275323844581,98.2777987952158,10.5016481124448,3.97908423212013,83.1073961098126,29230,29,3.58857338351009,1.70999707529723,89.3316959156994,4.33970978792194,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_2_4_1","Synchronous",2.3186274624587,91.4187610006637,11999,100,5.28094007833986,2.01053578764527,95.9806099777823,19.4526315789474,3.82028656720559,76.8976216805031,25553,27,3.64665596994482,1.73189868431636,81.13518955586,3.92158270511747,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_1_4_1","Synchronous",2.87903323731761,93.8942916565002,14811,103,5.45621497535615,2.00537388674473,94.9237222164128,5.61652688024199,4.98776624302758,92.5434549017129,32289,42,4.53445445817461,2.08065959974772,97.1057455280956,8.67775643922277,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_2_4_2","Synchronous",6.96478037198259,94.2519019442096,21665,184,9.05792753288715,2.43115076572643,96.2619111657573,25.7119948685055,4.10178435359073,71.2551976450153,27974,30,3.31407735754629,1.57086517972325,80.8918812977011,3.7895077953408,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_1_4_2","Synchronous",1.91316704360447,96.2005839875509,6224,122,8.83997429305913,2.62713369886967,98.0714423093735,9.90114739629303,3.70899894418626,76.4883380932953,26552,29,3.38908556794215,1.60855654090623,90.4333265333877,4.25061925689173,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_4_1","Synchronous",1.11612839992494,90.1007013127135,6366,110,4.72243166823751,1.82685018062657,97.0089312473776,9.20591581342435,6.94009163416574,94.7732548367607,37143,61,5.61696685781978,2.36532259711489,96.8160736268778,6.25283849200528,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_1_4_1","Synchronous",1.33011489438995,91.240600558308,7293,78,4.97463320992733,1.93720449440617,92.606191685738,5.24096214062055,4.0427987607666,80.7362986992732,31706,25,3.26540717845203,1.53903942260449,97.0172182538445,7.9081489956776,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_4_2","Synchronous",1.85917701670647,93.8411990140161,7442,103,7.00833109379199,2.33318699131948,97.0780330700444,9.69541778975741,3.44969562992735,81.3375615729783,25449,34,3.49726904789972,1.66111370917578,92.7766557305137,4.73524884556183,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_1_10_2","Synchronous",1.02614502176159,90.7810666318946,6199,74,4.49233747378609,1.83400379549921,97.134567740253,9.06510495892912,3.63043555705761,86.5174198478586,26207,39,3.80165604609455,1.79923080275539,91.217999930529,4.18915254237288,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_2_10_1","Synchronous",3.41903385950751,95.2284512278642,11331,108,8.58997440649546,2.52645159096353,97.9953037863223,9.4957337883959,4.36430334420884,85.4385483335019,31265,33,3.78301615224692,1.79581877752526,89.0084805755811,4.34953581135938,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_1_10_1","Synchronous",1.80144046997415,93.1257311570386,9198,110,5.45238095238095,2.00636774493933,98.0836722188179,14.0332093517535,5.63938207310872,94.5879616947769,29847,100,5.66884443997722,2.36064652947089,98.0215676518764,7.22277146152579,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_2_10_2","Synchronous",1.74249968472367,94.4040237277073,6866,163,7.16224876201573,2.31688857866291,97.9919755811945,8.70926463060911,3.89371117740729,81.0609924943525,27794,33,3.6020723897244,1.70931929138776,90.3673475997312,4.29384834378487,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_10_2","Synchronous",2.80690692531104,96.260039996066,13241,118,11.0876066762329,2.77624698262366,97.105202766941,12.4057631093986,4.18582528467398,84.3024821203197,52821,38,3.79369947558736,1.79812682092167,92.307530500631,4.43899330352627,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_10_1","Synchronous",3.36158920457505,92.1364985163205,15436,125,10.9025006478362,2.81183226698983,94.4791792131571,12.5141406816534,5.54228273462414,91.1190262098504,62816,56,4.56536551197147,2.08307967862476,93.9814888364275,6.08815659476371,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_1_10_1","Synchronous",5.67504441378315,96.9019675246549,14527,234,20.5688717560405,3.50176107932916,97.4584653502272,26.7652297826861,4.61161017974395,88.8246098388951,58504,43,3.97601873376179,1.87828002311058,97.5935451105281,6.28401072016916,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"5_2_10_2","Synchronous",1.83509488528794,92.6246853406344,11159,92,8.27645846402007,2.57172459873064,94.7478212032775,11.3523191540495,4.34339686501585,84.4766630988291,54010,43,3.85780411034994,1.82599267243519,93.7891245824008,5.56039227940293,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_10_2","Synchronous",0.46380265170484,87.3417721518987,4334,70,5.07868020304569,2.06091559704433,94.73433593905,6.84264832330181,3.75963536654323,86.018136001274,45522,40,4.03424717718905,1.88157691601004,92.2687800354102,4.48728929384966,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_10_1","Synchronous",8.64149680108496,97.1357133881812,22141,300,20.5994309200126,3.36219908483655,99.5225124110568,36.2443961839758,4.26716448109766,85.950338190567,49171,39,4.23570803929145,1.98080006263926,88.9905455205741,5.52968177039259,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_10_1","Synchronous",0.832143045785259,90.9255777949795,6810,71,6.03700440528634,2.21308183021306,96.8793541966162,9.46090712742981,3.85550256406012,90.5500086780974,46880,58,4.22892491467577,1.96184534245105,97.5495793406473,6.27669203867517,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_10_2","Synchronous",4.59700369610279,97.3420716547696,18757,224,12.9627339126726,2.89980330996156,99.4751402228352,31.571791613723,4.05827823992474,81.6399588643435,47872,40,3.93016794786096,1.83994679332498,90.3496096885753,5.4645828412461,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_1_10_2","Synchronous",2.8699042856057,95.0454667880825,15987,156,9.27078251079002,2.63398908471515,97.2078646641614,10.8405921476078,3.60516309310124,77.9627404433243,49875,30,3.20020050125313,1.50056822548655,90.6567802819378,4.29316925354491,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_2_10_1","Synchronous",5.55048521586488,96.4461568558535,23966,188,12.1368188266711,2.83183249197095,98.2552414046931,13.8328354028569,6.0195583875081,92.1142549556507,70580,49,4.46126381411165,2.06301730721407,94.897786046947,6.05692999981328,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_1_10_1","Synchronous",5.35497807055079,96.1974938652626,22341,191,12.5286245020366,2.94620657463479,98.1819181622595,15.5894133697135,4.41008479245826,85.4077904446264,61956,32,3.45230486151462,1.64689716236075,97.5059396649829,6.30881517077456,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_2_10_2","Synchronous",3.16727832815349,95.3764178133135,17810,245,9.21611454239192,2.58262502875023,97.7076747861659,11.9019677236693,4.3903091012732,82.9803619561032,57850,30,3.5761452031115,1.70204171867616,92.8864234372994,5.36393116067913,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_1_10_2","Synchronous",4.32055515710599,96.8486965411484,21819,163,10.4203675695495,2.7411791456463,97.7249105469416,11.8026031484721,4.1806832527719,84.1833468122389,55463,35,3.60344734327389,1.71422785088221,90.7290403019275,4.37863110605167,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_2_10_1","Synchronous",4.31345116029801,92.6984221799346,13821,225,15.7196295492367,3.1270440682834,95.6996083183288,23.8383462642151,4.09506489966258,74.2747671428449,49793,29,3.46882091860302,1.65742855197452,77.5278869556991,3.92160616013747,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_1_10_1","Synchronous",8.93022089933287,97.2755132112879,32233,241,14.6436571215835,2.99850813042742,98.1177959272838,19.2005162122923,5.31038061777991,91.3834726090993,69190,49,3.98288770053476,1.89180403769634,97.6532033426184,6.29923634730155,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_2_10_2","Synchronous",2.40705864901489,93.7227136838725,10957,121,11.1872775394725,2.85058035110698,95.7114130393229,22.0970873786408,4.12318758783938,71.5545628099068,50348,35,3.32763962818781,1.57712181736781,79.8661501731848,3.78253570128241,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_1_10_2","Synchronous",3.11975884691457,96.1519402527225,16553,142,9.84661390684468,2.73559315784245,97.6149462581262,10.4424460431655,3.77969281290101,74.2663194137078,47900,29,3.32782881002088,1.57134333061126,91.0392895912634,4.34443505713905,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_10_1","Synchronous",3.39029965799593,95.0345793479323,18818,207,9.30316718035923,2.59964650680701,97.1136829991206,11.0056597969855,6.63031555346665,93.5505889539593,76518,61,4.60325675004574,2.1045498509109,96.1095839475187,5.95401220856574,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_1_10_1","Synchronous",5.12499997699483,96.9116960534348,21865,217,12.3425565973016,2.97726505426838,98.2906596760872,14.7743711540538,4.04373262913324,80.1516345789549,56934,24,3.23274317630941,1.52595168036501,97.3230966202298,6.15590568532393,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"9_2_10_2","Synchronous",2.39528000145761,94.4325350175568,17426,116,7.05285206014002,2.35655668341154,97.196290405612,8.56871909503488,3.88008570287966,83.7381659087402,51559,37,3.57856048410559,1.699430421163,94.398605778395,5.03244537998113,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_1_5_2","Synchronous",1.47716579788663,90.6564913154736,7628,69,5.24816465652858,2.03193999548722,95.5501709730746,12.138665132336,7.72061825476417,94.7834786337002,39175,60,5.92520740268028,2.44079089580314,96.6998101227057,6.74239102582353,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_2_5_1","Synchronous",7.79252709787549,97.4698758977133,24468,93,9.27983488638221,2.40324956406098,98.2185247667985,10.0803154462948,3.98910957606351,82.8068567093169,27204,37,3.85156594618438,1.82437873052503,91.2331170524685,4.4831067961165,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_1_5_1","Synchronous",2.49163639623595,93.8995247429047,14434,74,4.84564223361508,2.00402156265416,98.6077920683081,18.7513403114629,4.16553040847602,87.6393524510138,28597,43,4.04927090254222,1.8910608965449,91.1821023393804,4.43618823182856,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"4_2_5_2","Synchronous",4.19660398047662,94.4434259296162,14575,109,8.12926243567753,2.42702868766674,98.0590650033877,10.0277143788719,3.76867811426433,82.5474105118746,26716,27,3.69359185506812,1.76167437440864,90.2518801080801,4.13094919018264,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_5_2","Synchronous",3.36158920457505,92.1364985163205,15436,125,10.9025006478362,2.81183226698983,94.4791792131571,12.5141406816534,5.54228273462414,91.1190262098504,62816,56,4.56536551197147,2.08307967862476,93.9814888364275,6.08815659476371,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_5_1","Synchronous",2.80690692531104,96.260039996066,13241,118,11.0876066762329,2.77624698262366,97.105202766941,12.4057631093986,4.18582528467398,84.3024821203197,52821,38,3.79369947558736,1.79812682092167,92.307530500631,4.43899330352627,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_1_5_1","Synchronous",5.67504441378315,96.9019675246549,14527,234,20.5688717560405,3.50176107932916,99.3225384862351,33.135129287028,4.61161017974395,88.8246098388951,58504,43,3.97601873376179,1.87828002311058,92.1444636645168,4.81679541689123,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"10_2_5_2","Synchronous",1.83509488528794,92.6246853406344,11159,92,8.27645846402007,2.57172459873064,97.6782902588481,11.9460321354103,4.34339686501585,84.4766630988291,54010,43,3.85780411034994,1.82599267243519,91.5267912166326,4.37218445567757,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_5_2","Synchronous",0.308692586684865,78.8529183807309,2898,39,4.56383712905452,1.90343368315243,89.244619328683,7.19317635752042,4.69597824427434,91.5644804439944,50028,50,4.88076677060846,2.18094168188727,95.7524280946488,6.20457306701657,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_5_1","Synchronous",25.9208831924405,99.6914998079418,22968,500,61.1320968303727,3.66671174038787,99.8636777056958,117.267550441888,4.10573637682923,82.88970285479,46358,64,4.16883817248371,1.93281021682021,90.0712839692561,5.35639953068408,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_1_5_1","Synchronous",0.595208188515782,87.0783216350762,6210,32,4.53494363929147,2.0197234745875,97.705698648774,11.4655297532656,4.56205648874238,90.3051357767356,49716,59,4.70570842384745,2.11144734490347,94.7190859436821,5.49572228443449,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"6_2_5_2","Synchronous",14.6216633990122,97.4497688416405,52668,126,14.6999316473001,2.66703918387235,99.7516605263588,66.787797067251,4.08368903456414,83.0375161707633,44350,49,4.34191657271702,1.99831748331726,88.8883139284174,5.40787575097725,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_1_5_2","Synchronous",3.98318892527387,93.4181648485184,18590,125,10.8759548144164,2.75902138104151,95.1208017409866,13.0934936080901,4.23590726662439,84.2943494745244,57382,31,3.53359938656722,1.68700857747809,94.1973194093388,5.78660265086702,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_2_5_1","Synchronous",5.87485812711038,97.4283709361118,21546,131,14.4344657941149,3.09549484890146,98.1448182097276,17.0582598279429,4.74813817062354,86.4563553287444,58448,43,3.98839994525048,1.86558692479274,94.1865208877285,5.89528297506848,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_1_5_1","Synchronous",7.156356577206,97.8073525440728,19445,229,19.5587040370275,3.40903463521553,99.3177230001672,36.8996751385439,3.69516626108597,80.711695268232,50563,29,3.34954413306173,1.58561983308392,92.0481135357444,4.88482840595837,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"7_2_5_2","Synchronous",3.52485230220108,93.5178175172954,16604,122,10.7871597205493,2.79983569219815,98.1767393290693,15.9674762228261,5.97803471892896,90.1683192232689,65606,58,4.66570130780721,2.11457381522361,95.3899267690604,6.50366532104196,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_1_5_2","Synchronous",7.72756577132381,95.3113017466812,32034,110,12.4928201286133,2.84582770093913,95.9388590127703,13.7175645304093,4.98107925966715,89.4484904192887,61076,44,4.14260920819962,1.94843009524077,94.3056635791558,5.77462441009655,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_2_5_1","Synchronous",14.7402596566046,97.7371051576872,33795,406,23.1631010504513,3.02712365823254,97.9491110858624,27.9418364439379,3.72198583158895,71.4808856926571,45988,30,3.28524832565017,1.5568958538889,78.6927517032551,3.65718243584951,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_1_5_1","Synchronous",13.4629941579749,98.8942202537183,25926,243,27.9036874180359,3.72876257740452,99.4093121172353,43.7649855560905,4.32009923417183,86.5977784571487,55477,36,3.82944283216468,1.81527445743988,92.1940283297666,4.87908792820778,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
"8_2_5_2","Synchronous",7.90518409566029,94.3659742091993,34546,125,11.7331384241301,2.67155154901708,96.77929285992,27.7985154473719,3.89209551711672,72.1346484481042,47063,31,3.38762934789537,1.61125407087821,78.2196181341055,3.70750589749089,"Surrogate",NA,NA,NA,NA,NA,NA,NA,NA
